_bin,n,k_correct,bin_left,bin_right,bin_center,accuracy,ci_low,ci_high
0,15775,13817,814.0,9205.0,5009.5,0.8758795562599049,0.8706425013933642,0.8809335838878264
1,3108,2200,9205.0,17596.0,13400.5,0.7078507078507078,0.6916141212268397,0.723574106862919
2,441,264,17596.0,25987.0,21791.5,0.5986394557823129,0.552228079479649,0.6433471544912746
3,79,43,25987.0,34378.0,30182.5,0.5443037974683544,0.4349813769749742,0.6495172324193399
4,20,8,34378.0,42769.0,38573.5,0.4,0.21880396741419272,0.613422057684794
