run_identifier,model,n_test,accuracy,balanced_accuracy,n_positive,n_negative,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,roc_auc,average_precision,n_features,trained_feature_cols,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1
baseline_last_all,trial_level_log_reg,1583,0.8749210360075805,0.8603719997950767,1352,231,0.7581742900399138,0.8603719997950767,0.7926859274545599,0.9080862055379143,0.8749210360075805,0.8851488729790695,0.9171629652398883,0.9808863818563291,14,last_visited_answer_A | last_visited_answer_B | last_visited_answer_C | last_visited_answer_D | last_before_confirm_answer_A | last_before_confirm_answer_B | last_before_confirm_answer_C | last_before_confirm_answer_D | last_before_confirm_question | last_before_select_answer_A | last_before_select_answer_B | last_before_select_answer_C | last_before_select_answer_D | last_before_select_question,0.5464788732394367,0.8398268398268398,0.6621160409556314,231,0.9698697068403909,0.8809171597633136,0.9232558139534883,1352
