run_identifier,model,n_test,accuracy,balanced_accuracy,n_positive,n_negative,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,roc_auc,average_precision,n_features,trained_feature_cols,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1
3_most_frequent,trial_level_log_reg,1583,0.7271004421983576,0.597954929685699,1352,231,0.5654147155045224,0.597954929685699,0.5688736912183018,0.7928296460237059,0.7271004421983576,0.7538290487247069,0.6253842311534619,0.8964979297080765,3,ANSWER_PRESS_NUMBER | RT_normalized_question | TFD_normalized_outside__x__TFD_normalized_answer_D,0.24427480916030533,0.4155844155844156,0.3076923076923077,231,0.8865546218487395,0.7803254437869822,0.8300550747442959,1352
