run_identifier,model,n_test,accuracy,balanced_accuracy,n_positive,n_negative,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,roc_auc,average_precision,n_features,trained_feature_cols,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1
select_1_plus_last_ans,trial_level_log_reg,1583,0.8439671509791535,0.8601974948128794,1352,231,0.7289180653458577,0.8601974948128794,0.7622667894850444,0.9043874871076598,0.8439671509791535,0.8609587132295448,0.914130741053818,0.98019767907663,12,skip_rate__correct | area_dwell_proportion__correct | num_label_visits__correct | skip_rate__wrong_mean | area_dwell_proportion__wrong_mean | num_label_visits__wrong_mean | seq_len | has_xyx | last_visited_answer_A | last_visited_answer_B | last_visited_answer_C | last_visited_answer_D,0.4811320754716981,0.8831168831168831,0.6229007633587786,231,0.9767040552200172,0.8372781065088757,0.9016328156113103,1352
