area,term,estimate,ci_low,ci_high
answer_A,C(area_label)[answer_A],-0.2065923824368906,-0.27628416772084097,-0.13690059715294026
answer_B,C(area_label)[answer_B],-0.17556632319595697,-0.24513115101945812,-0.10600149537245582
answer_C,C(area_label)[answer_C],-0.2375644920318159,-0.3069062129418747,-0.16822277112175707
answer_D,C(area_label)[answer_D],-0.20560003197973503,-0.2752093746524241,-0.13599068930704594
