area,term,estimate,ci_low,ci_high
answer_A,C(area_label)[answer_A],-0.14524264006322515,-0.1988781617941714,-0.09160711833227891
answer_B,C(area_label)[answer_B],-0.1946553841394001,-0.24781886375679077,-0.1414919045220094
answer_C,C(area_label)[answer_C],-0.08568939243395837,-0.13930542336855758,-0.03207336149935915
answer_D,C(area_label)[answer_D],-0.05467905495427498,-0.10821234892332635,-0.0011457609852236206
