area,term,estimate,ci_low,ci_high
answer_A,C(area_label)[answer_A],-0.22219565795327736,-0.3167937622516495,-0.12759755365490522
answer_B,C(area_label)[answer_B],-0.22325487518280748,-0.31769736006846244,-0.12881239029715252
answer_C,C(area_label)[answer_C],-0.1932053443450406,-0.28794115013299476,-0.09846953855708647
answer_D,C(area_label)[answer_D],-0.2717122624417248,-0.3659949098295634,-0.17742961505388619
