run_identifier,model,n_test,accuracy,balanced_accuracy,n_positive,n_negative,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,roc_auc,average_precision,n_features,trained_feature_cols,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1
full_last_select_pruned_t05_aic,trial_level_log_reg,3887,0.8067918703370208,0.8069598940981118,3249,638,0.7028718030144192,0.8069598940981118,0.7265069588485837,0.8723504387291682,0.8067918703370208,0.8260434754185311,0.8827558226259153,0.9706399603735436,17,area_dwell_proportion__correct | num_label_visits__wrong_mean | last_before_select_answer_A | num_label_visits__contrast | mean_first_fixation_duration__wrong_mean | num_label_visits__distance_furthest | last_before_select_answer_D | skip_rate__distance_closest | mean_max_fix_pupil_size_z__wrong_mean | has_xyx | last_before_select_answer_B | first_encounter_avg_pupil_size_z__distance_closest | mean_max_fix_pupil_size_z__contrast | has_xyxy | last_before_select_answer_C | mean_avg_fix_pupil_size_z__distance_furthest | mean_min_fix_pupil_size_z__distance_closest,0.45056867891513563,0.8072100313479624,0.5783267827063447,638,0.9551749271137027,0.806709756848261,0.8746871349908226,3249
