run_identifier,model,n_test,accuracy,balanced_accuracy,n_positive,n_negative,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,roc_auc,average_precision,n_features,trained_feature_cols,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1
3_most_frequent,trial_level_log_reg,3887,0.7319269359403139,0.740133689555793,3249,638,0.64464114893711,0.740133689555793,0.6494968994968995,0.8412789313921276,0.7319269359403139,0.7636745255731621,0.8133551582305045,0.952833873519204,3,area_dwell_proportion__correct | has_xyx | mean_first_fixation_duration__wrong_mean,0.3519061583577713,0.7523510971786834,0.47952047952047955,638,0.9373761395164487,0.7279162819329025,0.8194733194733195,3249
