run_identifier,model,n_test,accuracy,balanced_accuracy,n_positive,n_negative,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,roc_auc,average_precision,n_features,trained_feature_cols,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1,formula
julia_preselected,full_features_correctness_julia_glmer,3887,0.7522510933882172,0.7119837210581312,3249,638,0.6391159402395357,0.7119837210581312,0.651223013136507,0.8269073482949757,0.7522510933882172,0.7773149431256156,0.7848303456766538,0.9424819513087053,1,seq_len,0.3595505617977528,0.6520376175548589,0.46350974930362115,638,0.9186813186813186,0.7719298245614035,0.8389362769693929,3249,is_correct ~ 1 + seq_len + (1 | participant_id) + (1 | text_id_with_q)
