term,Estimate,SE,P-val,CI_low,CI_high,sig
critical,0.0810100315193924,0.029945046924209077,0.007262853797116713,0.02231773954794261,0.1397023234908422,**
distractor,0.041143196856425535,0.024408471713876136,0.09335914675628694,-0.0066974077027716905,0.08898380141562276,.
outside,0.15776654810163618,0.039451266299205645,8.142042148133627e-05,0.08044206615519311,0.23509103004807924,***
