term,Estimate,SE,P-val,CI_low,CI_high,sig
critical,0.33452813099448386,0.09355150102124091,0.00046389648007320026,0.1511671889928517,0.5178890729961161,***
distractor,0.04113610726860205,0.0896403706711533,0.6471174162966336,-0.13455901924685842,0.2168312337840625,
outside,0.13289282172096095,0.11183001748587901,0.23695089646183287,-0.0862940125513619,0.35207965599328384,
