term,Estimate,SE,P-val,CI_low,CI_high,sig
critical,0.10212253815551155,0.0380910139100833,0.00803880487148307,0.02746415089174828,0.17678092541927481,**
distractor,0.04608452789339746,0.020265534600420115,0.025021230881144708,0.006364080076574033,0.08580497571022089,*
outside,0.1648478140871478,0.03851637954066612,2.9119475215010816e-05,0.0893557101874422,0.2403399179868534,***
