run_identifier,model,n_test,accuracy,balanced_accuracy,n_positive,n_negative,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,roc_auc,average_precision,n_features,trained_feature_cols,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1
SELECTION - 10 features best performer,trial_level_log_reg,1583,0.802905874921036,0.8002654396885166,1352,231,0.6841766732264134,0.8002654396885166,0.7078368274099665,0.8784765784814089,0.802905874921036,0.8258572064353362,0.8509535336458414,0.9655392972481458,10,area_dwell_proportion__correct | area_dwell_proportion__question | skip_rate__correct | has_xyx | ANSWER_PRESS_NUMBER | num_label_visits__correct | num_label_visits__contrast | mean_fixations_count__question | mean_fixations_count__wrong_mean | mean_max_fix_pupil_size_z__correct,0.40979955456570155,0.7965367965367965,0.5411764705882353,231,0.9585537918871252,0.8039940828402367,0.8744971842316975,1352
