model_name,accuracy,balanced_accuracy,n_test,n_positive,n_negative,precision_0,recall_0,f1_0,support_0,precision_1,recall_1,f1_1,support_1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,roc_auc,average_precision,formula
full_features_correctness_julia_glmer,0.8595317725752508,0.839137868319261,3887,3249,638,0.548936170212766,0.8087774294670846,0.6539923954372624,638,0.9586019681031558,0.8694983071714374,0.9118786313750807,3249,0.7537690691579608,0.839137868319261,0.7829355134061715,0.8913607077342162,0.8595317725752508,0.8695499927004401,0.918821416958775,0.9816718046588493,is_correct ~ 1 + area_dwell_proportion_answer_A + num_label_visits_wrong_mean + pref_matching_num_label_visits_high + pref_matching_mean_fixations_count_high + num_label_visits_contrast + mean_first_fixation_duration_wrong_mean + area_dwell_proportion_answer_B + has_xyx + area_dwell_proportion_answer_C + skip_rate_distance_closest + mean_max_fix_pupil_size_z_wrong_mean + num_label_visits_distance_furthest + pref_matching_skip_rate_low + pref_matching_first_encounter_avg_pupil_size_z_high + num_label_visits_question + first_encounter_avg_pupil_size_z_distance_closest + (1|participant_id) + (1|text_id_with_q)
