area_label,answer_0(top),answer_1(left),answer_2(right),answer_3(bottom)
answer_A,110.54609736259448,110.88282878252866,110.34982595010311,107.18828198342223
answer_B,132.98138260138327,149.4136255157959,139.8436119786982,134.05668174103548
answer_C,101.5557918638579,101.18792354449295,101.1295671669989,97.64378299406444
answer_D,102.03098190252207,100.71231772270505,105.23010689842882,96.5513727784561
