area_label,mean,sd,n
answer_A,116.87676992447696,48.342134991257645,152
answer_B,117.21576149598594,41.077819949070445,152
answer_C,112.11650146271856,40.99625274373952,152
answer_D,140.7584849908863,58.348328691702264,152
