area,term,estimate,ci_low,ci_high
answer_A,C(area_label)[answer_A],116.89569092006754,108.94072547782189,124.85065636231319
answer_B,C(area_label)[answer_B],117.23468249157649,109.27971704933086,125.18964793382213
answer_C,C(area_label)[answer_C],112.1354224583091,104.18045701606346,120.09038790055473
answer_D,C(area_label)[answer_D],140.77740598647685,132.8224405442312,148.7323714287225
