term,Estimate,SE,P-val,CI_low,CI_high,sig
critical,0.0754847491557753,0.0177502880259844,2.3451083656116793e-05,0.04069418462484587,0.11027531368670473,***
distractor,0.005739516852617475,0.011416542518194184,0.6151550835337232,-0.016636906483043126,0.028115940188278073,
outside,0.13530431533917156,0.019910048729167663,1.1302685978279352e-11,0.09628061983000294,0.17432801084834018,***
