term,Estimate,SE,P-val,CI_low,CI_high,sig
critical,0.07939162645431037,0.021100228939131695,0.00019211053099645845,0.03803517773361225,0.12074807517500849,***
distractor,0.0011337961673591565,0.017179828748256097,0.9473825611426012,-0.032538668179222796,0.034806260513941104,
outside,0.1436162859880268,0.02830526574200826,4.013824979595839e-07,0.08813796513369063,0.199094606842363,***
