run_identifier,model,n_test,accuracy,balanced_accuracy,n_positive,n_negative,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,roc_auc,average_precision,n_features,trained_feature_cols,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1
7_most_frequent_last_confirm,trial_level_log_reg,1583,0.7574226152874289,0.7808169394707856,1352,231,0.6572952798413103,0.7808169394707856,0.6675679222995143,0.8710909808605466,0.7574226152874289,0.7899580934288609,0.8713305924844386,0.968968821616541,10,ANSWER_PRESS_NUMBER | RT_normalized_question | TFD_normalized_outside__x__TFD_normalized_answer_D | has_xyx | last_before_confirm_answer_B | last_before_select_answer_A | last_before_select_answer_D | last_before_select_answer_B | last_before_select_answer_C | last_before_select_question,0.3553875236294896,0.8138528138528138,0.49473684210526314,231,0.959203036053131,0.7477810650887574,0.8403990024937655,1352
