run_identifier,model,n_test,accuracy,balanced_accuracy,n_positive,n_negative,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,roc_auc,average_precision,n_features,trained_feature_cols,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1
selected_last_select_only,trial_level_log_reg,3887,0.8165680473372781,0.8342212361459662,3249,638,0.7176188824829858,0.8342212361459662,0.7433620894096329,0.8852738269570657,0.8165680473372781,0.8354337445874179,0.9078189961512151,0.9776849871558828,13,skip_rate__correct | skip_rate__wrong_mean | area_dwell_proportion__correct | area_dwell_proportion__wrong_mean | num_label_visits__correct | num_label_visits__wrong_mean | seq_len | has_xyx | last_before_select_answer_A | last_before_select_answer_B | last_before_select_answer_C | last_before_select_answer_D | last_before_select_question,0.4680306905370844,0.8605015673981191,0.6062948647156268,638,0.9672070744288872,0.8079409048938134,0.8804293141036391,3249
