run_identifier,model,n_test,accuracy,balanced_accuracy,n_positive,n_negative,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,roc_auc,average_precision,n_features,trained_feature_cols,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1
sequence_last_ans,trial_level_log_reg,3887,0.7535374324671984,0.7977769383586558,3249,638,0.676094150740465,0.7977769383586558,0.6836465366957669,0.8699622318416164,0.7535374324671984,0.7835289279706479,0.8647095175655688,0.9624492367653077,8,seq_len | has_xyx | has_xyxy | trial_mean_dwell | last_visited_answer_A | last_visited_answer_B | last_visited_answer_C | last_visited_answer_D,0.38748241912798875,0.8636363636363636,0.5349514563106796,638,0.9647058823529412,0.731917513080948,0.8323416170808541,3249
