area,term,estimate,ci_low,ci_high
answer_A,C(area_label)[answer_A],0.136087099784753,0.09296798739742658,0.17920621217207944
answer_B,C(area_label)[answer_B],0.17843714461519056,0.1357958676622962,0.2210784215680849
answer_C,C(area_label)[answer_C],0.12189571887365126,0.07885800885315108,0.16493342889415144
answer_D,C(area_label)[answer_D],0.16995641589039456,0.12699410887429874,0.2129187229064904
